,index,date,amount,transaction_id,rate,flat_fee,product
113518,36245,6/9/2022 5:16,197,pos_1662441387650610197,0.01,2,pos
113519,114066,29/08/2022 11:36:01,184,pr_1661772960631436184,0.03,0,pr
113520,77777,18/12/2022 15:12:32,38,pos_1671376351738745038,0.01,2,pos
113521,39998,26/09/2022 03:08:49,302,pos_1664161728502558302,0.01,2,pos
113522,137567,15/09/2022 05:13:43,1621,pp_1663218822824411621,0.025,2,pp
113523,85340,21/03/2021 03:47:03,222,pr_1616298423342297222,0.03,0,pr
113524,30714,4/8/2022 16:35,224,pos_1659630923493897224,0.01,2,pos
113525,70769,24/11/2022 10:52:48,314,pos_1669287168153823314,0.01,2,pos
113526,44929,20/10/2022 16:53:51,48,pos_1666284831494361048,0.01,2,pos
113527,17561,20/04/2022 06:59:24,159,pos_1650437964457220159,0.01,2,pos
113528,49971,10/11/2022 13:28,82,pos_1668086898548436082,0.01,2,pos
113529,58727,3/10/2022 12:13,141,pos_1664799229070584141,0.01,2,pos
113530,73005,2/12/2022 2:54,129,pos_1669949689875005129,0.01,2,pos
113531,60721,12/10/2022 11:47,46,pos_1665575220603656046,0.01,2,pos
113532,101675,12/2/2022 4:27,144,pr_1644640048105279144,0.03,0,pr
113533,134207,2/7/2022 10:13,1353,pp_1656756837921203353,0.025,2,pp
113534,40257,28/09/2022 14:30:02,147,pos_1664375401975467147,0.01,2,pos
113535,134901,18/07/2022 15:39:00,963,pp_1658158740471411963,0.025,2,pp
113536,35093,31/08/2022 11:05:46,151,pos_1661943945647426151,0.01,2,pos
113537,64260,28/10/2022 17:55:51,330,pos_1666979750983022330,0.01,2,pos
113538,952,20/03/2021 08:12:20,146,pos_1616227939590997146,0.01,2,pos
113539,75161,10/12/2022 6:31,338,pos_1670653862019719338,0.01,2,pos
113540,15544,29/03/2022 10:53:33,311,pos_1648551212956816311,0.01,2,pos
113541,8791,17/12/2021 09:31:03,175,pos_1639733463062879175,0.01,2,pos
113542,11026,25/01/2022 10:03:23,46,pos_1643105002980010046,0.01,2,pos
113543,116657,12/10/2022 4:26,1472,pr_1665548796281102472,0.03,0,pr
113544,11330,30/01/2022 11:16:38,34,pos_1643541397867253034,0.01,2,pos
113545,100254,19/01/2022 14:03:30,800,pr_1642601010337663800,0.03,0,pr
113546,79725,24/12/2022 15:44:16,191,pos_1671896655570305191,0.01,2,pos
113547,114886,12/9/2022 11:26,549,pr_1662981993788485549,0.03,0,pr
113548,54518,28/11/2022 09:31:54,156,pos_1669627913961654156,0.01,2,pos
113549,5895,13/10/2021 14:16:13,258,pos_1634134573002516258,0.01,2,pos
113550,758,6/3/2021 8:53,141,pos_1615020791811520141,0.01,2,pos
113551,65327,2/11/2022 16:14,80,pos_1667405682600086080,0.01,2,pos
113552,108709,5/6/2022 13:12,788,pr_1654434757444255788,0.03,0,pr
113553,12046,10/2/2022 1:11,123,pos_1644455467637902123,0.01,2,pos
113554,134383,5/7/2022 10:28,1140,pp_1657016881465238140,0.025,2,pp
113555,124624,19/08/2021 08:47:54,120,pp_1629362874365039120,0.025,2,pp
113556,72446,30/11/2022 12:07:12,272,pos_1669810031827468272,0.01,2,pos
113557,4054,18/08/2021 16:09:50,90,pos_1629302990241496090,0.01,2,pos
113558,95713,24/10/2021 11:28:58,1290,pr_1635074937645136290,0.03,0,pr
113559,130728,12/4/2022 9:46,903,pp_1649756803299104903,0.025,2,pp
113560,13287,27/02/2022 13:41:20,93,pos_1645969280447806093,0.01,2,pos
113561,56953,7/12/2022 20:47,123232323,pos_1670446041967394098,0.01,2,pos
113562,70682,24/11/2022 05:30:56,163,pos_1669267855529040163,0.01,2,pos
113563,21408,28/05/2022 00:58:52,188,pos_1653699531808528188,0.01,2,pos
113564,15716,31/03/2022 15:05:10,22,pos_1648739109969034022,0.01,2,pos
113565,78217,20/12/2022 12:09:59,140,pos_1671538198763818140,0.01,2,pos
113566,139512,31/10/2022 11:58:09,55,pp_1667217489203082055,0.025,2,pp
113567,111348,18/07/2022 10:06:43,1255,pr_1658138803352518255,0.03,0,pr
113568,40383,28/09/2022 03:20:04,228,pos_1664335204125896228,0.01,2,pos
113569,21426,28/05/2022 16:48:22,58,pos_1653756501658294058,0.01,2,pos
113570,87862,17/05/2021 05:49:57,370,pr_1621230597016535370,0.03,0,pr
113571,101872,16/02/2022 09:56:58,2868,pr_1645005417593855868,0.03,0,pr
113572,107179,12/5/2022 13:17,420,pr_1652361467305748420,0.03,0,pr
113573,3262,21/07/2021 10:48:07,5,pos_1626864487060267005,0.01,2,pos
113574,58609,3/10/2022 1:33,96,pos_1664760795684261096,0.01,2,pos
113575,136800,2/9/2022 20:18,315,pp_1662149916255396315,0.025,2,pp
113576,139922,9/11/2022 9:18,212,pp_1667985508734173212,0.025,2,pp
113577,34927,30/08/2022 14:24:34,163,pos_1661869473854467163,0.01,2,pos
113578,139647,4/11/2022 13:54,5,pp_1667570083164719005,0.025,2,pp
113579,106832,7/5/2022 15:12,22123232323,pr_1651936372488676298,0.03,0,pr
113580,3238,20/07/2021 10:20:42,240,pos_1626776442207314240,0.01,2,pos
113581,94483,29/09/2021 18:23:32,1365,pr_1632939811965487365,0.03,0,pr
113582,2078,27/05/2021 10:25:17,82,pos_1622111117275490082,0.01,2,pos
113583,73832,5/12/2022 9:09,336,pos_1670231388494543336,0.01,2,pos
113584,135292,28/07/2022 09:10:05,1207,pp_1658999405381155207,0.025,2,pp
113585,115015,14/09/2022 09:31:32,109,pr_1663147891960984109,0.03,0,pr
113586,62535,21/10/2022 13:33:36,45,pos_1666359215996756045,0.01,2,pos
113587,89952,1/7/2021 1:04,790,pr_1625101486733564790,0.03,0,pr
113588,90108,5/7/2021 7:05,1301,pr_1625468727450592301,0.03,0,pr
113589,67255,10/11/2022 18:33,50,pos_1668105229401019050,0.01,2,pos
113590,67569,12/11/2022 10:38,35,pos_1668249480979212035,0.01,2,pos
113591,93582,11/9/2021 7:10,604,pr_1631344243411499604,0.03,0,pr
113592,54930,29/11/2022 05:30:43,144,pos_1669699843149189144,0.01,2,pos
113593,60137,10/10/2022 13:50,116,pos_1665409800893055116,0.01,2,pos
113594,20839,23/05/2022 13:24:46,59,pos_1653312285650934059,0.01,2,pos
113595,56521,5/12/2022 7:19,291,pos_1670224782489205291,0.01,2,pos
113596,124502,13/08/2021 11:43:52,2200,pp_1628855031591270200,0.025,2,pp
113597,126717,29/11/2021 09:42:05,446,pp_1638178925318907446,0.025,2,pp
113598,88816,7/6/2021 7:20,409,pr_1623050417110149409,0.03,0,pr
113599,68704,16/11/2022 08:51:01,206,pos_1668588660799799206,0.01,2,pos
113600,115393,21/09/2022 19:31:07,565,pr_1663788667426010565,0.03,0,pr
113601,1856,15/05/2021 12:11:41,15,pos_1621080701114193015,0.01,2,pos
113602,19019,6/5/2022 17:12,51,pos_1651857133556195051,0.01,2,pos
113603,42068,6/10/2022 11:11,65,pos_1665054707259368065,0.01,2,pos
113604,125959,22/10/2021 10:00:28,321,pp_1634896828236444321,0.025,2,pp
113605,69640,20/11/2022 10:57:28,188,pos_1668941847675666188,0.01,2,pos
113606,58683,3/10/2022 17:51,5,pos_1664819516784774005,0.01,2,pos
113607,103511,16/03/2022 03:31:01,1384,pr_1647401460574228384,0.03,0,pr
113608,51031,15/11/2022 08:14:20,96,pos_1668500059748079096,0.01,2,pos
113609,55859,3/12/2022 14:31,297,pos_1670077867525388297,0.01,2,pos
113610,103235,12/3/2022 13:24,55,pr_1647091451598696055,0.03,0,pr
113611,79549,24/12/2022 07:50:11,258,pos_1671868210826017258,0.01,2,pos
113612,103362,14/03/2022 12:13:50,60,pr_1647260030183075060,0.03,0,pr
113613,130826,14/04/2022 10:29:37,894,pp_1649932176960497894,0.025,2,pp
113614,1483,24/04/2021 10:15:34,194,pos_1619259333835470194,0.01,2,pos
113615,55042,30/11/2022 17:37:24,458,pos_1669829843878732458,0.01,2,pos
113616,24446,21/06/2022 12:50:14,135,pos_1655815813862312135,0.01,2,pos
113617,58847,4/10/2022 9:09,91,pos_1664874563491006091,0.01,2,pos
113618,31630,10/8/2022 18:44,275,pos_1660157096526868275,0.01,2,pos
113619,15979,3/4/2022 8:49,255,pos_1648975784160812255,0.01,2,pos
113620,56768,6/12/2022 12:24,148,pos_1670329488233757148,0.01,2,pos
113621,119843,8/12/2022 8:41,531,pr_1670488883949047531,0.03,0,pr
113622,140945,6/12/2022 19:29,2062,pp_1670354981083169062,0.025,2,pp
113623,135823,11/8/2022 10:49,445,pp_1660214965077221445,0.025,2,pp
113624,124680,22/08/2021 10:00:54,1275,pp_1629626453936808275,0.025,2,pp
113625,41384,3/10/2022 17:25,465,pos_1664817919867248465,0.01,2,pos
113626,104185,26/03/2022 14:32:46,265,pr_1648305165650157265,0.03,0,pr
113627,33947,24/08/2022 12:03:48,78,pos_1661342628190413078,0.01,2,pos
113628,639,25/02/2021 10:55:18,132,pos_1614250517534113132,0.01,2,pos
113629,73019,2/12/2022 7:48,159,pos_1669967284990058159,0.01,2,pos
113630,106301,29/04/2022 12:34:18,2144,pr_1651235658460292144,0.03,0,pr
113631,119999,10/12/2022 4:57,804,pr_1670648236281303804,0.03,0,pr
113632,1976,22/05/2021 11:02:51,59,pos_1621681370800939059,0.01,2,pos
113633,108216,28/05/2022 10:41:40,461,pr_1653734500096871461,0.03,0,pr
113634,137723,18/09/2022 15:00:20,1228,pp_1663513220096937228,0.025,2,pp
113635,124400,8/8/2021 10:39,782,pp_1628419182737613782,0.025,2,pp
113636,117711,30/10/2022 20:52:40,408,pr_1667163160154216408,0.03,0,pr
113637,59920,9/10/2022 7:04,265,pos_1665299070346543265,0.01,2,pos
113638,133401,11/6/2022 7:54,1812,pp_1654934043669613812,0.025,2,pp
113639,32894,18/08/2022 17:30:48,35,pos_1660843847762063035,0.01,2,pos
113640,4166,22/08/2021 08:56:51,97,pos_1629622611359902097,0.01,2,pos
113641,40242,28/09/2022 11:15:59,160,pos_1664363758933175160,0.01,2,pos
113642,90643,15/07/2021 05:16:32,432,pr_1626326192278747432,0.03,0,pr
113643,48238,3/11/2022 7:36,82,pos_1667460977271952082,0.01,2,pos
113644,128936,25/02/2022 13:25:36,2583,pp_1645795536426889583,0.025,2,pp
113645,33363,21/08/2022 21:09:28,162,pos_1661116168173589162,0.01,2,pos
113646,71304,26/11/2022 10:08:24,150,pos_1669457304035298150,0.01,2,pos
113647,83540,8/2/2021 7:18,726,pr_1612768715445927726,0.03,0,pr
113648,8092,3/12/2021 9:18,251,pos_1638523082315637251,0.01,2,pos
113649,126024,25/10/2021 07:15:12,52,pp_1635146111978667052,0.025,2,pp
113650,24155,19/06/2022 14:36:10,117,pos_1655649370159476117,0.01,2,pos
113651,60067,9/10/2022 12:25,211,pos_1665318357063526211,0.01,2,pos
113652,72792,1/12/2022 14:11,195,pos_1669903860851513195,0.01,2,pos
113653,34919,30/08/2022 12:11:30,108,pos_1661861489987641108,0.01,2,pos
113654,128180,29/01/2022 12:53:46,1776,pp_1643460826311792776,0.025,2,pp
113655,120278,15/12/2022 09:35:41,151,pr_1671096941065721151,0.03,0,pr
113656,63078,23/10/2022 11:59:23,285,pos_1666526362906628285,0.01,2,pos
113657,30100,1/8/2022 15:46,31,pos_1659368765969895031,0.01,2,pos
113658,93866,17/09/2021 11:55:13,684,pr_1631879712700274684,0.03,0,pr
113659,128244,1/2/2022 11:21,464,pp_1643714513034457464,0.025,2,pp
113660,21285,27/05/2022 13:30:00,221,pos_1653658200256003221,0.01,2,pos
113661,32687,17/08/2022 11:33:57,48,pos_1660736037254764048,0.01,2,pos
113662,121181,30/12/2022 00:14:24,310,pr_1672359263828493310,0.03,0,pr
113663,111830,24/07/2022 03:30:35,1558,pr_1658633435248760558,0.03,0,pr
113664,93699,13/09/2021 16:50:00,1020,pr_1631551800195954020,0.03,0,pr
113665,63562,25/10/2022 13:28:04,295,pos_1666704483889090295,0.01,2,pos
113666,14208,13/03/2022 15:09:19,144,pos_1647184158547617144,0.01,2,pos
113667,33195,20/08/2022 16:01:07,193,pos_1661011266932008193,0.01,2,pos
113668,131352,27/04/2022 10:00:33,910,pp_1651053633257787910,0.025,2,pp
113669,63565,25/10/2022 08:53:07,173,pos_1666687987345499173,0.01,2,pos
113670,11109,26/01/2022 07:42:40,27,pos_1643182959759107027,0.01,2,pos
113671,86784,23/04/2021 10:18:36,851,pr_1619173116253055851,0.03,0,pr
113672,4507,3/9/2021 14:03,181,pos_1630677801356677181,0.01,2,pos
113673,2571,20/06/2021 19:00:50,147,pos_1624215649901396147,0.01,2,pos
113674,98307,12/12/2021 16:59,833,pr_1639328368745672833,0.03,0,pr
113675,76431,14/12/2022 13:15:25,266,pos_1671023725322750266,0.01,2,pos
113676,94208,23/09/2021 12:05:38,1561,pr_1632398737590300561,0.03,0,pr
113677,128339,5/2/2022 15:22,958,pp_1644074550539171958,0.025,2,pp
113678,79364,23/12/2022 04:31:57,128,pos_1671769916559729128,0.01,2,pos
113679,23738,16/06/2022 13:54:20,170,pos_1655387660286669170,0.01,2,pos
113680,46792,28/10/2022 11:08:42,319,pos_1666955321950544319,0.01,2,pos
113681,39955,26/09/2022 02:10:02,1123232323,pos_1664158201604387198,0.01,2,pos
113682,61141,15/10/2022 12:38:19,45,pos_1665837499091199045,0.01,2,pos
113683,90951,21/07/2021 15:00:22,219,pr_1626879622307641219,0.03,0,pr
113684,89939,30/06/2021 08:52:36,2305,pr_1625043156262676305,0.03,0,pr
113685,20924,23/05/2022 17:48:56,92,pos_1653328135550451092,0.01,2,pos
113686,117795,31/10/2022 07:09:02,202,pr_1667200141787984202,0.03,0,pr
113687,70387,23/11/2022 11:32:35,192,pos_1669203155061923192,0.01,2,pos
113688,17409,19/04/2022 13:08:20,110,pos_1650373699714826110,0.01,2,pos
113689,119615,4/12/2022 15:12,1406,pr_1670166730040670406,0.03,0,pr
113690,118733,18/11/2022 19:13:20,682,pr_1668798799666853682,0.03,0,pr
113691,70285,23/11/2022 07:22:39,54,pos_1669188159285616054,0.01,2,pos
113692,128221,31/01/2022 16:33:37,420,pp_1643646816819221420,0.025,2,pp
113693,122395,10/4/2021 6:51,996,pp_1618037519239069996,0.025,2,pp
113694,70942,25/11/2022 17:15:09,164,pos_1669396509260407164,0.01,2,pos
113695,96213,2/11/2021 11:43,1155,pr_1635853431266275155,0.03,0,pr
113696,102077,20/02/2022 17:27:09,2086,pr_1645378028971941086,0.03,0,pr
113697,16779,12/4/2022 10:55,154,pos_1649760920622711154,0.01,2,pos
113698,110693,7/7/2022 8:41,1141,pr_1657183270165196141,0.03,0,pr
113699,26008,3/7/2022 13:22,165,pos_1656854549670383165,0.01,2,pos
113700,54700,28/11/2022 00:13:45,245,pos_1669594424724114245,0.01,2,pos
113701,138578,7/10/2022 22:54,1799,pp_1665183289339184799,0.025,2,pp
113702,75358,10/12/2022 13:20,279,pos_1670678402589318279,0.01,2,pos
113703,109043,10/6/2022 0:01,11232323234,pr_1654819282062419984,0.03,0,pr
113704,37166,12/9/2022 15:28,222,pos_1662996535388616222,0.01,2,pos
113705,67390,11/11/2022 11:03,295,pos_1668164596176223295,0.01,2,pos
113706,134079,29/06/2022 00:28:15,1548,pp_1656462495400624548,0.025,2,pp
113707,140719,1/12/2022 15:30,29,pp_1669908634769250029,0.025,2,pp
113708,91183,25/07/2021 11:36:27,1009,pr_1627212986652666009,0.03,0,pr
113709,5860,12/10/2021 21:15,105,pos_1634073338591651105,0.01,2,pos
113710,122960,16/05/2021 16:37:58,233,pp_1621183078387608233,0.025,2,pp
113711,70742,24/11/2022 08:28:52,237,pos_1669278532452606237,0.01,2,pos
113712,50668,13/11/2022 18:58:10,128,pos_1668365889822520128,0.01,2,pos
113713,141794,26/12/2022 18:31:18,2179,pp_1672079477692584179,0.025,2,pp
113714,127122,16/12/2021 14:35:55,2303,pp_1639665354732694303,0.025,2,pp
113715,7159,13/11/2021 06:45:27,111,pos_1636785927334223111,0.01,2,pos
113716,71064,25/11/2022 01:13:02,168,pos_1669338782478723168,0.01,2,pos
113717,106102,26/04/2022 02:10:59,71,pr_1650939058673721071,0.03,0,pr
113718,95523,19/10/2021 07:54:03,930,pr_1634630043139865930,0.03,0,pr
113719,121020,27/12/2022 16:43:21,839,pr_1672159400903750839,0.03,0,pr
113720,53471,24/11/2022 06:22:34,329,pos_1669270954318133329,0.01,2,pos
113721,29904,30/07/2022 18:52:32,165,pos_1659207151621141165,0.01,2,pos
113722,11661,4/2/2022 22:59,221,pos_1644015558336399221,0.01,2,pos
113723,87321,6/5/2021 18:59,1623,pr_1620327556267345623,0.03,0,pr
113724,141565,21/12/2022 06:44:33,2723,pp_1671605073198468723,0.025,2,pp
113725,47857,1/11/2022 14:37,96,pos_1667313424937945096,0.01,2,pos
113726,66903,9/11/2022 3:32,49,pos_1667964730535719049,0.01,2,pos
113727,20786,22/05/2022 16:09:21,235,pos_1653235760555230235,0.01,2,pos
113728,10574,17/01/2022 09:32:32,101,pos_1642411952079834101,0.01,2,pos
113729,116003,1/10/2022 9:57,708,pr_1664618234900247708,0.03,0,pr
113730,93432,8/9/2021 17:26,1144,pr_1631121993216397144,0.03,0,pr
113731,138780,13/10/2022 11:23:33,115,pp_1665660212885442115,0.025,2,pp
113732,44012,16/10/2022 17:18:11,1123232323,pos_1665940691039316198,0.01,2,pos
113733,128714,19/02/2022 08:47:02,992,pp_1645260422067174992,0.025,2,pp
113734,88980,11/6/2021 14:35,297,pr_1623422120009225297,0.03,0,pr
113735,96845,14/11/2021 05:02:37,114,pr_1636866156538178114,0.03,0,pr
113736,82761,21/01/2021 07:06:47,1905,pr_1611212807153881905,0.03,0,pr
113737,54075,27/11/2022 19:39:39,19,pos_1669577979283907019,0.01,2,pos
113738,114835,12/9/2022 5:22,630,pr_1662960148294662630,0.03,0,pr
113739,108305,29/05/2022 09:22:23,492,pr_1653816142637537492,0.03,0,pr
113740,109160,12/6/2022 9:20,1555,pr_1655025655411945555,0.03,0,pr
113741,60747,13/10/2022 11:26:06,242,pos_1665660365555925242,0.01,2,pos
113742,61478,16/10/2022 16:11:34,64,pos_1665936694491821064,0.01,2,pos
113743,82392,12/1/2021 14:06,1446,pr_1610460362074989446,0.03,0,pr
113744,133982,26/06/2022 17:27:03,1900,pp_1656264423135987900,0.025,2,pp
113745,71711,27/11/2022 12:14:43,89,pos_1669551282910757089,0.01,2,pos
113746,134418,6/7/2022 11:08,2654,pp_1657105730795045654,0.025,2,pp
113747,81058,29/12/2022 11:42:51,73,pos_1672314170604817073,0.01,2,pos
113748,21193,26/05/2022 08:44:05,180,pos_1653554644542695180,0.01,2,pos
113749,14988,22/03/2022 12:17:38,149,pos_1647951458289751149,0.01,2,pos
113750,124233,30/07/2021 09:37:49,1326,pp_1627637869322789326,0.025,2,pp
113751,10950,24/01/2022 16:44:13,223,pos_1643042653064740223,0.01,2,pos
113752,55149,30/11/2022 02:16:48,57,pos_1669774607659094057,0.01,2,pos
113753,99387,1/1/2022 15:04,541,pr_1641049478044274541,0.03,0,pr
113754,127702,10/1/2022 18:41,396,pp_1641840092803371396,0.025,2,pp
113755,140611,28/11/2022 14:12:29,176,pp_1669644749310707176,0.025,2,pp
113756,63091,23/10/2022 13:10:54,107,pos_1666530653960330107,0.01,2,pos
113757,29409,27/07/2022 18:28:17,11,pos_1658946496607426011,0.01,2,pos
113758,99248,29/12/2021 11:42:38,1931,pr_1640778158407219931,0.03,0,pr
113759,122024,12/3/2021 10:57,558,pp_1615546647087760558,0.025,2,pp
113760,49277,7/11/2022 10:29,210,pos_1667816982302094210,0.01,2,pos
113761,48375,4/11/2022 7:33,17,pos_1667547180396324017,0.01,2,pos
113762,16179,5/4/2022 18:35,194,pos_1649183706524108194,0.01,2,pos
113763,23407,13/06/2022 20:44:11,110,pos_1655153051097316110,0.01,2,pos
113764,107554,18/05/2022 12:24:40,2130,pr_1652876679594690130,0.03,0,pr
113765,3869,12/8/2021 11:58,76,pos_1628769483793311076,0.01,2,pos
113766,115185,17/09/2022 11:27:37,138,pr_1663414057058962138,0.03,0,pr
113767,90404,10/7/2021 12:49,604,pr_1625921385720500604,0.03,0,pr
113768,4399,30/08/2021 11:05:23,194,pos_1630321522790547194,0.01,2,pos
113769,16290,6/4/2022 16:30,8,pos_1649262635416481008,0.01,2,pos
113770,20123,16/05/2022 11:06:18,104,pos_1652699177690925104,0.01,2,pos
113771,127403,28/12/2021 12:36:42,903,pp_1640695001741525903,0.025,2,pp
113772,114819,11/9/2022 3:19,1919,pr_1662866341684295919,0.03,0,pr
113773,108651,4/6/2022 11:40,446,pr_1654342854989643446,0.03,0,pr
113774,35376,1/9/2022 10:02,133,pos_1662026520679420133,0.01,2,pos
113775,73601,4/12/2022 2:57,126,pos_1670122678435245126,0.01,2,pos
113776,67881,13/11/2022 16:36:08,40,pos_1668357368406965040,0.01,2,pos
113777,11196,27/01/2022 08:10:34,215,pos_1643271033826628215,0.01,2,pos
113778,130798,13/04/2022 11:05:21,1254,pp_1649847921135466254,0.025,2,pp
113779,47428,31/10/2022 14:41:41,301,pos_1667227300790254301,0.01,2,pos
113780,113865,26/08/2022 21:37:36,1528,pr_1661549856170915528,0.03,0,pr
113781,22597,7/6/2022 10:24,312,pos_1654597441048291312,0.01,2,pos
113782,139825,7/11/2022 21:31,949,pp_1667856672063094949,0.025,2,pp
113783,124861,31/08/2021 12:32:21,34,pp_1630413141458451034,0.025,2,pp
113784,16794,12/4/2022 14:17,212,pos_1649773054290263212,0.01,2,pos
113785,45214,21/10/2022 16:17:45,238,pos_1666369064571451238,0.01,2,pos
113786,58421,2/10/2022 10:38,229,pos_1664707131379452229,0.01,2,pos
113787,106459,1/5/2022 3:21,513,pr_1651375312274827513,0.03,0,pr
113788,92752,27/08/2021 11:58:34,338,pr_1630065513779854338,0.03,0,pr
113789,66615,7/11/2022 4:49,149,pos_1667796582123487149,0.01,2,pos
113790,82134,6/1/2021 6:55,338,pr_1609916141694330338,0.03,0,pr
113791,63364,24/10/2022 10:49:36,123,pos_1666608575769731123,0.01,2,pos
113792,130918,16/04/2022 13:51:56,802,pp_1650117116302928802,0.025,2,pp
113793,64842,31/10/2022 16:25:12,299,pos_1667233512136227299,0.01,2,pos
113794,13546,3/3/2022 17:49,159,pos_1646329773629928159,0.01,2,pos
113795,42222,7/10/2022 11:33,123,pos_1665142430491380123,0.01,2,pos
113796,11175,27/01/2022 06:10:28,93,pos_1643263827885971093,0.01,2,pos
113797,5702,8/10/2021 10:29,65,pos_1633688993987642065,0.01,2,pos
113798,20594,20/05/2022 07:13:27,181,pos_1653030806858594181,0.01,2,pos
113799,129501,12/3/2022 11:20,2845,pp_1647084034478799845,0.025,2,pp
113800,115726,27/09/2022 18:23:18,832,pr_1664302998444444832,0.03,0,pr
113801,80910,28/12/2022 06:47:09,184,pos_1672210028633271184,0.01,2,pos
113802,95214,13/10/2021 07:47:06,330,pr_1634111225971827330,0.03,0,pr
113803,117609,28/10/2022 09:25:27,439,pr_1666949126963143439,0.03,0,pr
113804,68711,16/11/2022 10:43:32,60,pos_1668595412298285060,0.01,2,pos
113805,49797,10/11/2022 8:17,48,pos_1668068228057187048,0.01,2,pos
113806,100502,23/01/2022 18:43:07,467,pr_1642963387316940467,0.03,0,pr
113807,115496,22/09/2022 16:16:04,32,pr_1663863363967947032,0.03,0,pr
113808,122396,10/4/2021 5:51,1086,pp_1618033874033318086,0.025,2,pp
113809,23818,17/06/2022 11:05:29,120,pos_1655463929024813120,0.01,2,pos
113810,79976,25/12/2022 10:58:44,22,pos_1671965924076252022,0.01,2,pos
113811,41256,2/10/2022 19:04,243,pos_1664737488802737243,0.01,2,pos
113812,78492,21/12/2022 18:05:15,109,pos_1671645914518283109,0.01,2,pos
113813,638,25/02/2021 17:07:11,40,pos_1614272830630507040,0.01,2,pos
113814,125157,16/09/2021 06:31:45,770,pp_1631773905380945770,0.025,2,pp
113815,14229,13/03/2022 19:16:32,229,pos_1647198991677959229,0.01,2,pos
113816,66766,8/11/2022 2:44,40,pos_1667875494577072040,0.01,2,pos
113817,20280,17/05/2022 11:42:20,30,pos_1652787739630460030,0.01,2,pos
113818,31481,9/8/2022 6:59,229,pos_1660028356562014229,0.01,2,pos
113819,66013,5/11/2022 20:56,186,pos_1667681811882249186,0.01,2,pos
113820,114008,28/08/2022 15:21:26,596,pr_1661700085823834596,0.03,0,pr
113821,76472,14/12/2022 07:24:11,191,pos_1671002651036238191,0.01,2,pos
113822,139824,7/11/2022 11:02,1134,pp_1667818974334387134,0.025,2,pp
113823,63097,23/10/2022 17:15:52,149,pos_1666545352434290149,0.01,2,pos
113824,90260,7/7/2021 22:42,1370,pr_1625697778572165370,0.03,0,pr
113825,130963,17/04/2022 12:29:52,1971,pp_1650198592365189971,0.025,2,pp
113826,140957,6/12/2022 13:17,646,pp_1670332678747916646,0.025,2,pp
113827,94625,2/10/2021 11:56,1599,pr_1633175788806432599,0.03,0,pr
113828,90183,6/7/2021 7:07,860,pr_1625555219819029860,0.03,0,pr
113829,133354,10/6/2022 12:29,625,pp_1654864175318436625,0.025,2,pp
113830,122328,4/4/2021 10:37,1618,pp_1617532639287832618,0.025,2,pp
113831,114833,12/9/2022 15:00,500,pr_1662994846611187500,0.03,0,pr
113832,7249,15/11/2021 00:54:18,124,pos_1636937657654635124,0.01,2,pos
113833,13806,7/3/2022 12:54,171,pos_1646657692486855171,0.01,2,pos
113834,122414,11/4/2021 18:43,2403,pp_1618166638902183403,0.025,2,pp
113835,122475,15/04/2021 18:47:13,802,pp_1618512433458602802,0.025,2,pp
113836,35685,3/9/2022 10:52,208,pos_1662202338902271208,0.01,2,pos
113837,46901,28/10/2022 15:43:30,167,pos_1666971809695294167,0.01,2,pos
113838,63705,26/10/2022 18:43:58,127,pos_1666809838381475127,0.01,2,pos
113839,49348,8/11/2022 10:51,178,pos_1667904674109464178,0.01,2,pos
113840,22018,2/6/2022 12:16,40,pos_1654172183947228040,0.01,2,pos
113841,111493,20/07/2022 12:34:24,157,pr_1658320463997164157,0.03,0,pr
113842,35691,3/9/2022 6:27,224,pos_1662186428489290224,0.01,2,pos
113843,63522,25/10/2022 11:14:28,217,pos_1666696467821301217,0.01,2,pos
113844,45894,24/10/2022 12:04:34,88,pos_1666613073754089088,0.01,2,pos
113845,15899,2/4/2022 13:40,358,pos_1648906804099677358,0.01,2,pos
113846,120707,22/12/2022 13:21:09,387,pr_1671715269113265387,0.03,0,pr
113847,124290,2/8/2021 12:27,1086,pp_1627907231246692086,0.025,2,pp
113848,47321,30/10/2022 14:39:07,164,pos_1667140747301292164,0.01,2,pos
113849,103623,18/03/2022 08:40:36,279,pr_1647592835816694279,0.03,0,pr
113850,41086,2/10/2022 10:31,251,pos_1664706695798093251,0.01,2,pos
113851,44312,17/10/2022 13:30:24,239,pos_1666013424340190239,0.01,2,pos
113852,38368,18/09/2022 14:40:29,144,pos_1663512029144055144,0.01,2,pos
113853,84745,8/3/2021 20:17,1413,pr_1615234655513829413,0.03,0,pr
113854,14495,16/03/2022 15:15:57,233,pos_1647443757174711233,0.01,2,pos
113855,134180,1/7/2022 14:21,1865,pp_1656685291482883865,0.025,2,pp
113856,116175,5/10/2022 7:48,1232323232,pr_1664956107024728982,0.03,0,pr
113857,40782,30/09/2022 11:02:40,321,pos_1664535760035315321,0.01,2,pos
113858,89056,12/6/2021 13:43,788,pr_1623505391837828788,0.03,0,pr
113859,68455,15/11/2022 10:22:08,179,pos_1668507727644879179,0.01,2,pos
113860,45451,22/10/2022 12:47:16,19,pos_1666442835874771019,0.01,2,pos
113861,33798,23/08/2022 15:34:27,56,pos_1661268866720378056,0.01,2,pos
113862,140801,2/12/2022 11:17,1408,pp_1669979854200116408,0.025,2,pp
