,index,date,amount,transaction_id,rate,flat_fee,product
76463,13680,05/03/2022 05:27:39,299,pos_1646458058897641299,0.01,2.0,pos
76464,38929,21/09/2022 12:51:16,174,pos_1663764676332990174,,,pos
76465,51333,16/11/2022 12:11:04,199,pos_1668600663654774199,0.01,2.0,pos
76466,109733,21/06/2022 12:13:23,38,pr_1655813602849495038,0.03,0.0,pr
76467,121171,30/12/2022 09:45:52,1103,pr_1672393551932552103,0.03,0.0,pr
76468,99724,07/01/2022 05:30:29,608,pr_1641533428881608608,0.03,0.0,pr
76469,72983,02/12/2022 09:35:52,252,pos_1669973751730221252,0.01,2.0,pos
76470,19590,11/05/2022 15:28:21,282,pos_1652282900884258282,0.01,2.0,pos
76471,40162,28/09/2022 13:12:33,270,pos_1664370753132339270,0.01,2.0,pos
76472,62094,19/10/2022 05:50:37,203,pos_1666158636532705203,0.01,2.0,pos
76473,57232,26/09/2022 02:09:27,329,pos_1664158166847905329,0.01,2.0,pos
76474,23300,12/06/2022 12:11:42,290,pos_1655035901799758290,0.01,2.0,pos
76475,27597,15/07/2022 14:33:43,148,pos_1657895623364296148,0.01,2.0,pos
76476,25942,03/07/2022 16:52:14,59,pos_1656867133649648059,0.01,2.0,pos
76477,121569,30/01/2021 14:39:46,1733,pp_1612017586025343733,0.025,2.0,pp
76478,108830,06/06/2022 12:33:31,2472,pr_1654518811224933472,0.03,0.0,pr
76479,55847,03/12/2022 00:31:56,21,pos_1670027515915565021,0.01,2.0,pos
76480,8198,05/12/2021 15:12:16,282,pos_1638717135890858282,0.01,2.0,pos
76481,124402,08/08/2021 14:47:49,907,pp_1628434068653846907,0.025,2.0,pp
76482,86166,09/04/2021 18:54:54,1234,pr_1617994494195853234,0.03,0.0,pr
76483,495,13/02/2021 14:46:08,124,pos_1613227567705327124,0.01,2.0,pos
76484,67530,11/11/2022 07:54:35,179,pos_1668153274858899179,0.01,2.0,pos
76485,86333,13/04/2021 07:15:57,304,pr_1618298157493269304,0.03,0.0,pr
76486,138219,29/09/2022 14:22:11,254,pp_1664461330997833254,0.025,2.0,pp
76487,59015,04/10/2022 04:05:41,235,pos_1664856340551239235,0.01,2.0,pos
76488,22810,08/06/2022 16:26:08,74,pos_1654705567922283074,0.01,2.0,pos
76489,9239,25/12/2021 11:55:22,248,pos_1640433321752217248,0.01,2.0,pos
76490,131473,01/05/2022 06:18:45,538,pp_1651385924652313538,0.025,2.0,pp
76491,29206,26/07/2022 07:04:29,21,pos_1658819069040201021,0.01,2.0,pos
76492,25058,26/06/2022 05:16:03,114,pos_1656220563462827114,0.01,2.0,pos
76493,112445,03/08/2022 11:16:24,1092,pr_1659525384494840092,0.03,0.0,pr
76494,3275,22/07/2021 09:56:08,7,pos_1626947768467077007,0.01,2.0,pos
76495,81139,29/12/2022 10:15:53,7,pos_1672308953016163007,0.01,2.0,pos
76496,11567,02/02/2022 20:33:09,80,pos_1643833988930718080,0.01,2.0,pos
76497,39281,23/09/2022 12:40:46,41,pos_1663936845695670041,0.01,2.0,pos
76498,22196,04/06/2022 12:03:49,242,pos_1654344229199833242,0.01,2.0,pos
76499,112059,28/07/2022 10:26:00,246,pr_1659003959842035246,0.03,0.0,pr
76500,31776,11/08/2022 05:40:39,242,pos_1660196439241497242,0.01,2.0,pos
76501,131602,03/05/2022 16:43:41,1128,pp_1651596220729075128,0.025,2.0,pp
76502,137208,09/09/2022 10:13:06,2249,pp_1662718386248832249,0.025,2.0,pp
76503,37985,16/09/2022 11:32:37,253,pos_1663327957344410253,,,pos
76504,131285,24/04/2022 11:51:26,342,pp_1650801086156184342,0.025,2.0,pp
76505,107892,23/05/2022 07:25:09,2000,pr_1653290709415785000,0.03,0.0,pr
76506,92294,17/08/2021 13:13:38,1013,pr_1629206018302899013,0.03,0.0,pr
76507,127768,13/01/2022 13:02:06,326,pp_1642078925746122326,0.025,2.0,pp
76508,23383,13/06/2022 15:36:57,82,pos_1655134617366894082,0.01,2.0,pos
76509,74184,06/12/2022 11:02:16,55,pos_1670324535525173055,0.01,2.0,pos
76510,88652,04/06/2021 11:12:01,1316,pr_1622805121167393316,0.03,0.0,pr
76511,82856,22/01/2021 18:27:53,2783,pr_1611340072765068783,0.03,0.0,pr
76512,130578,08/04/2022 14:26:36,1506,pp_1649427995737137506,0.025,2.0,pp
76513,46280,26/10/2022 07:37:07,200,pos_1666769827129762200,0.01,2.0,pos
76514,94358,26/09/2021 12:30:29,900,pr_1632659428923769900,0.03,0.0,pr
76515,95464,18/10/2021 14:36:51,340,pr_1634567810834166340,0.03,0.0,pr
76516,70148,22/11/2022 10:11:06,27,pos_1669111865656069027,0.01,2.0,pos
76517,112033,28/07/2022 11:53:54,1147,pr_1659009234254215147,0.03,0.0,pr
76518,139311,25/10/2022 08:04:43,1116,pp_1666685083234065116,0.025,2.0,pp
76519,2399,12/06/2021 16:14:31,153,pos_1623514470613554153,0.01,2.0,pos
76520,83562,09/02/2021 18:28:38,760,pr_1612895317710862760,0.03,0.0,pr
76521,54211,27/11/2022 22:28:35,204,pos_1669588115376130204,0.01,2.0,pos
76522,89528,22/06/2021 16:22:44,1540,pr_1624378963976766540,0.03,0.0,pr
76523,113424,19/08/2022 12:42:48,1903,pr_1660912968316040903,0.03,0.0,pr
76524,5504,02/10/2021 15:36:30,209,pos_1633188990429644209,0.01,2.0,pos
76525,71957,28/11/2022 17:50:15,42,pos_1669657815202666042,0.01,2.0,pos
76526,29229,26/07/2022 11:38:13,212,pos_1658835493198672212,0.01,2.0,pos
76527,79313,23/12/2022 19:22:33,39,pos_1671823353237708039,0.01,2.0,pos
76528,38214,17/09/2022 08:24:11,113,pos_1663403051414123113,,,pos
76529,30901,06/08/2022 17:08:06,145,pos_1659805685656341145,0.01,2.0,pos
76530,23554,15/06/2022 08:30:55,96,pos_1655281855334970096,0.01,2.0,pos
76531,135205,26/07/2022 06:49:39,273,pp_1658818178828246273,0.025,2.0,pp
76532,13814,07/03/2022 10:07:11,213,pos_1646647631384726213,0.01,2.0,pos
76533,62645,21/10/2022 06:36:17,77,pos_1666334176945972077,0.01,2.0,pos
76534,103044,09/03/2022 10:50:30,65,pr_1646823029573371065,0.03,0.0,pr
76535,49162,07/11/2022 15:03:34,70,pos_1667833414154864070,0.01,2.0,pos
76536,5580,04/10/2021 08:56:32,5,pos_1633337791793158005,0.01,2.0,pos
76537,27216,12/07/2022 16:18:11,150,pos_1657642690529717150,0.01,2.0,pos
76538,74384,07/12/2022 05:09:59,191,pos_1670389799428187191,0.01,2.0,pos
76539,20628,21/05/2022 10:37:46,297,pos_1653129465884007297,0.01,2.0,pos
76540,93062,02/09/2021 00:11:56,2221,pr_1630541515795703221,0.03,0.0,pr
76541,98438,15/12/2021 00:43:58,369,pr_1639529037760784369,0.03,0.0,pr
76542,129225,05/03/2022 06:44:28,446,pp_1646462668001631446,0.025,2.0,pp
76543,4259,25/08/2021 11:54:26,133,pos_1629892465608302133,0.01,2.0,pos
76544,107733,21/05/2022 16:14:23,441,pr_1653149663354825441,0.03,0.0,pr
76545,70355,23/11/2022 05:58:29,178,pos_1669183108796366178,0.01,2.0,pos
76546,59294,06/10/2022 18:27:33,271,pos_1665080852520704271,0.01,2.0,pos
76547,24749,24/06/2022 06:37:05,27,pos_1656052624745851027,0.01,2.0,pos
76548,77577,18/12/2022 12:45:51,378,pos_1671367550636226378,0.01,2.0,pos
76549,19804,13/05/2022 10:07:22,32,pos_1652436442195094032,0.01,2.0,pos
76550,104363,30/03/2022 10:34:34,216,pr_1648636474238514216,0.03,0.0,pr
76551,21018,24/05/2022 13:46:04,75,pos_1653399964333413075,0.01,2.0,pos
76552,43371,12/10/2022 12:23:17,255,pos_1665577397315808255,0.01,2.0,pos
76553,131177,21/04/2022 11:14:29,640,pp_1650539669048807640,0.025,2.0,pp
76554,61985,18/10/2022 14:32:23,174,pos_1666103542523039174,0.01,2.0,pos
76555,6451,27/10/2021 10:43:04,23,pos_1635331384282459023,0.01,2.0,pos
76556,49428,08/11/2022 07:13:32,323,pos_1667891611658209323,0.01,2.0,pos
76557,111939,26/07/2022 13:54:27,2918,pr_1658843666749447918,0.03,0.0,pr
76558,58697,03/10/2022 15:24:08,103,pos_1664810648172721103,0.01,2.0,pos
76559,34113,25/08/2022 10:55:07,23,pos_1661424906638291023,0.01,2.0,pos
76560,110000,25/06/2022 12:13:36,833,pr_1656159216291693833,0.03,0.0,pr
76561,21922,01/06/2022 11:50:57,197,pos_1654084257322356197,0.01,2.0,pos
76562,5701,08/10/2021 18:52:57,120,pos_1633719176888080120,0.01,2.0,pos
76563,56144,04/12/2022 16:10:54,211,pos_1670170254132385211,0.01,2.0,pos
76564,128280,02/02/2022 11:53:56,2418,pp_1643802835758073418,0.025,2.0,pp
76565,128060,25/01/2022 16:45:10,1553,pp_1643129110027389553,0.025,2.0,pp
76566,125867,18/10/2021 11:55:40,1080,pp_1634558140485520080,0.025,2.0,pp
76567,14884,21/03/2022 07:32:50,8,pos_1647847969604711008,0.01,2.0,pos
76568,95836,26/10/2021 17:01:17,2057,pr_1635267676861831057,0.03,0.0,pr
76569,50074,11/11/2022 13:22:39,82,pos_1668172958760866082,0.01,2.0,pos
76570,83726,12/02/2021 13:07:33,543,pr_1613135252924038543,0.03,0.0,pr
76571,8530,11/12/2021 12:44:39,52,pos_1639226678672167052,0.01,2.0,pos
76572,96747,12/11/2021 09:12:11,662,pr_1636708330829653662,0.03,0.0,pr
76573,47943,02/11/2022 08:47:28,8,pos_1667378847759504008,0.01,2.0,pos
76574,43794,15/10/2022 07:48:19,309,pos_1665820098995473309,0.01,2.0,pos
76575,27199,12/07/2022 12:16:42,75,pos_1657628201875262075,0.01,2.0,pos
76576,92343,19/08/2021 11:58:18,2338,pr_1629374298148651338,0.03,0.0,pr
76577,30957,06/08/2022 17:30:05,138,pos_1659807005071808138,0.01,2.0,pos
76578,95725,24/10/2021 10:59:24,35,pr_1635073163726776035,0.03,0.0,pr
76579,38331,18/09/2022 09:54:21,107,pos_1663494860964925107,0.01,2.0,pos
76580,41465,03/10/2022 14:31:08,271,pos_1664807467667405271,0.01,2.0,pos
76581,32995,19/08/2022 11:50:20,262,pos_1660909819596021262,0.01,2.0,pos
76582,131878,08/05/2022 16:29:06,1819,pp_1652027345623681819,0.025,2.0,pp
76583,74495,07/12/2022 17:05:49,43,pos_1670432749230711043,0.01,2.0,pos
76584,77505,18/12/2022 16:50:28,233,pos_1671382228373407233,0.01,2.0,pos
76585,132687,25/05/2022 09:37:26,1672,pp_1653471446185130672,0.025,2.0,pp
76586,26217,05/07/2022 12:27:00,128,pos_1657024020444062128,0.01,2.0,pos
76587,96293,03/11/2021 08:24:09,786,pr_1635927849060671786,0.03,0.0,pr
76588,48257,03/11/2022 05:15:49,163,pos_1667452549004077163,0.01,2.0,pos
76589,45610,22/10/2022 06:20:31,108,pos_1666419631115403108,0.01,2.0,pos
76590,3182,18/07/2021 13:51:21,158,pos_1626616281443089158,0.01,2.0,pos
76591,42428,08/10/2022 14:20:17,134,pos_1665238817046352134,0.01,2.0,pos
76592,28488,21/07/2022 05:22:19,38,pos_1658380938528134038,0.01,2.0,pos
76593,89607,23/06/2021 13:13:56,876,pr_1624454035812540876,0.03,0.0,pr
76594,63298,24/10/2022 08:33:42,71,pos_1666600421853568071,0.01,2.0,pos
76595,97536,27/11/2021 08:27:02,1199,pr_1638001622349235199,0.03,0.0,pr
76596,38548,19/09/2022 09:14:34,292,pos_1663578874087999292,0.01,2.0,pos
76597,11663,04/02/2022 03:45:05,319,pos_1643946305242285319,0.01,2.0,pos
76598,63224,24/10/2022 18:06:29,61,pos_1666634789264796061,0.01,2.0,pos
76599,131648,04/05/2022 12:38:33,131,pp_1651667912689767131,0.025,2.0,pp
76600,83543,08/02/2021 10:48:46,2580,pr_1612781325939417580,0.03,0.0,pr
76601,36202,06/09/2022 10:50:23,250,pos_1662461422706095250,0.01,2.0,pos
76602,85267,20/03/2021 14:12:26,1184,pr_1616249546031478184,0.03,0.0,pr
76603,132261,16/05/2022 09:04:01,22,pp_1652691841148879022,0.025,2.0,pp
76604,61887,18/10/2022 15:53:49,262,pos_1666108428632541262,0.01,2.0,pos
76605,76142,13/12/2022 14:32:47,5,pos_1670941966815810005,0.01,2.0,pos
76606,131093,19/04/2022 14:35:54,1716,pp_1650378953659338716,0.025,2.0,pp
76607,36304,07/09/2022 12:20:15,306,pos_1662553214921536306,0.01,2.0,pos
76608,20376,18/05/2022 13:58:01,11,pos_1652882281238918011,0.01,2.0,pos
76609,122599,24/04/2021 15:23:37,1649,pp_1619277816675158649,0.025,2.0,pp
76610,105477,17/04/2022 14:35:28,423,pr_1650206128001795423,0.03,0.0,pr
76611,11516,02/02/2022 13:32:08,89,pos_1643808728077084089,0.01,2.0,pos
76612,107492,17/05/2022 13:38:41,382,pr_1652794720815839382,0.03,0.0,pr
76613,71255,26/11/2022 13:20:16,71,pos_1669468816410038071,0.01,2.0,pos
76614,22680,07/06/2022 14:24:17,327,pos_1654611857210245327,0.01,2.0,pos
76615,15172,25/03/2022 11:39:47,100,pos_1648208387294492100,0.01,2.0,pos
76616,117400,25/10/2022 16:14:54,200,pr_1666714494283191200,0.03,0.0,pr
76617,35760,04/09/2022 11:30:29,161,pos_1662291028509381161,0.01,2.0,pos
76618,116053,02/10/2022 09:28:28,83,pr_1664702907790570083,0.03,0.0,pr
76619,22590,07/06/2022 14:47:12,59,pos_1654613231964385059,0.01,2.0,pos
76620,68384,15/11/2022 15:57:32,94,pos_1668527852005804094,0.01,2.0,pos
76621,116021,01/10/2022 13:45:49,646,pr_1664631948931091646,0.03,0.0,pr
76622,67986,13/11/2022 01:17:09,323,pos_1668302229036960323,0.01,2.0,pos
76623,119908,09/12/2022 15:03:36,1358,pr_1670598216390148358,0.03,0.0,pr
76624,83692,11/02/2021 10:54:20,523,pr_1613040859735908523,0.03,0.0,pr
76625,78714,21/12/2022 07:41:01,83,pos_1671608461372927083,0.01,2.0,pos
76626,95957,28/10/2021 04:16:49,2696,pr_1635394608903467696,0.03,0.0,pr
76627,111812,24/07/2022 06:30:45,744,pr_1658644244616971744,0.03,0.0,pr
76628,75232,10/12/2022 17:19:39,131,pos_1670692778828628131,0.01,2.0,pos
76629,99076,27/12/2021 21:40:32,223,pr_1640641231779010223,0.03,0.0,pr
76630,16456,08/04/2022 12:45:54,164,pos_1649421954058371164,0.01,2.0,pos
76631,23953,18/06/2022 15:16:33,207,pos_1655565392795338207,0.01,2.0,pos
76632,60345,11/10/2022 05:54:10,89,pos_1665467650395099089,0.01,2.0,pos
76633,116179,05/10/2022 01:03:24,257,pr_1664931804055752257,0.03,0.0,pr
76634,130973,17/04/2022 12:11:25,749,pp_1650197484539119749,0.025,2.0,pp
76635,39209,22/09/2022 10:38:40,190,pos_1663843119705417190,,,pos
76636,57502,27/09/2022 14:48:37,73,pos_1664290117337748073,0.01,2.0,pos
76637,126261,07/11/2021 04:12:26,1264,pp_1636258346093648264,0.025,2.0,pp
76638,107484,17/05/2022 19:51:53,2135,pr_1652817113148786135,0.03,0.0,pr
76639,70592,24/11/2022 11:39:36,114,pos_1669289975604776114,0.01,2.0,pos
76640,83171,30/01/2021 13:55:04,1686,pr_1612014903829116686,0.03,0.0,pr
76641,136119,17/08/2022 16:09:56,137,pp_1660752596326007137,0.025,2.0,pp
76642,87986,19/05/2021 08:42:21,510,pr_1621413740912713510,0.03,0.0,pr
76643,116488,10/10/2022 17:33:07,609,pr_1665423187438515609,0.03,0.0,pr
76644,125590,06/10/2021 15:59:03,579,pp_1633535943309363579,0.025,2.0,pp
76645,113990,28/08/2022 17:42:37,335,pr_1661708557138317335,0.03,0.0,pr
76646,27760,16/07/2022 08:23:47,242,pos_1657959826660006242,0.01,2.0,pos
76647,103445,15/03/2022 11:11:38,1560,pr_1647342697777814560,0.03,0.0,pr
76648,58222,01/10/2022 17:56:54,114,pos_1664647013784879114,0.01,2.0,pos
76649,16933,13/04/2022 11:29:22,22,pos_1649849362045444022,0.01,2.0,pos
76650,103564,17/03/2022 12:00:13,268,pr_1647518413119192268,0.03,0.0,pr
76651,119749,06/12/2022 06:41:03,3106,pr_1670308863456514106,0.03,0.0,pr
76652,15035,23/03/2022 16:52:20,139,pos_1648054340302112139,0.01,2.0,pos
76653,70549,23/11/2022 20:14:16,131,pos_1669234455941099131,0.01,2.0,pos
76654,96212,02/11/2021 07:25:11,1555,pr_1635837911482374555,0.03,0.0,pr
76655,91109,24/07/2021 13:30:45,2260,pr_1627133444686113260,0.03,0.0,pr
76656,137187,08/09/2022 10:16:45,438,pp_1662632204651149438,0.025,2.0,pp
76657,8444,10/12/2021 08:25:47,102,pos_1639124747183316102,0.01,2.0,pos
76658,12691,19/02/2022 10:41:42,110,pos_1645267301808277110,0.01,2.0,pos
76659,40866,01/10/2022 14:32:25,124,pos_1664634745051301124,0.01,2.0,pos
76660,51406,17/11/2022 16:25:18,144,pos_1668702318229657144,0.01,2.0,pos
76661,117717,30/10/2022 16:51:58,5,pr_1667148717984355005,0.03,0.0,pr
76662,111549,20/07/2022 16:24:06,1125,pr_1658334246101153125,0.03,0.0,pr
76663,24372,21/06/2022 14:15:45,132,pos_1655820945167681132,0.01,2.0,pos
76664,91048,23/07/2021 05:21:16,333,pr_1627017676069731333,0.03,0.0,pr
76665,61169,15/10/2022 20:59:00,109,pos_1665867540281139109,0.01,2.0,pos
76666,75982,12/12/2022 12:50:04,119,pos_1670849403887808119,0.01,2.0,pos
76667,103166,11/03/2022 13:41:51,701,pr_1647006110933343701,0.03,0.0,pr
76668,408,06/02/2021 14:52:30,66,pos_1612623150473160066,0.01,2.0,pos
76669,54434,28/11/2022 06:52:39,133,pos_1669618359289235133,0.01,2.0,pos
76670,41414,03/10/2022 07:01:13,263,pos_1664780473215434263,0.01,2.0,pos
76671,28685,22/07/2022 14:59:39,35,pos_1658501979308449035,0.01,2.0,pos
76672,20588,20/05/2022 13:06:00,134,pos_1653051959946135134,0.01,2.0,pos
76673,100683,26/01/2022 12:42:45,2082,pr_1643200964964058082,0.03,0.0,pr
76674,78473,21/12/2022 10:01:04,187,pos_1671616864076719187,0.01,2.0,pos
76675,140868,03/12/2022 11:54:24,1102,pp_1670068464231223102,0.025,2.0,pp
76676,76700,15/12/2022 06:05:33,85,pos_1671084333052925085,0.01,2.0,pos
76677,3580,02/08/2021 10:30:19,29,pos_1627900218859843029,0.01,2.0,pos
76678,107621,19/05/2022 14:42:20,1030,pr_1652971340371696030,0.03,0.0,pr
76679,18427,29/04/2022 18:54:51,236,pos_1651258491094309236,0.01,2.0,pos
76680,36733,09/09/2022 18:35:55,57,pos_1662748555207311057,0.01,2.0,pos
76681,104899,07/04/2022 07:09:48,67,pr_1649315388350625067,0.03,0.0,pr
76682,84350,26/02/2021 10:51:02,113,pr_1614336661944743113,0.03,0.0,pr
76683,96546,08/11/2021 10:48:41,3254,pr_1636368521135407254,0.03,0.0,pr
76684,41840,05/10/2022 08:45:00,111,pos_1664959500241145111,0.01,2.0,pos
76685,84705,07/03/2021 12:28:10,418,pr_1615120089503356418,0.03,0.0,pr
76686,124788,27/08/2021 17:37:20,1033,pp_1630085840461261033,0.025,2.0,pp
76687,21677,30/05/2022 13:16:36,149,pos_1653916596087492149,0.01,2.0,pos
76688,98681,19/12/2021 05:59:10,1165,pr_1639893550451152165,0.03,0.0,pr
76689,89080,13/06/2021 14:13:12,2201,pr_1623593591839764201,0.03,0.0,pr
76690,22681,07/06/2022 13:07:57,55,pos_1654607277456610055,0.01,2.0,pos
76691,27830,17/07/2022 13:36:54,99,pos_1658065013827354099,0.01,2.0,pos
76692,122167,23/03/2021 13:11:34,399,pp_1616505093638299399,0.025,2.0,pp
76693,38511,19/09/2022 12:22:02,175,pos_1663590122109828175,0.01,2.0,pos
76694,114631,08/09/2022 16:56:13,733,pr_1662656173122130733,0.03,0.0,pr
76695,137325,11/09/2022 12:35:50,1012,pp_1662899749541106012,0.025,2.0,pp
76696,3717,07/08/2021 19:08:06,12,pos_1628363286309361012,0.01,2.0,pos
76697,138729,12/10/2022 17:39:51,54,pp_1665596391259737054,0.025,2.0,pp
76698,100333,20/01/2022 14:54:36,380,pr_1642690475990771380,0.03,0.0,pr
76699,14507,16/03/2022 16:24:25,83,pos_1647447864500947083,0.01,2.0,pos
76700,53105,23/11/2022 11:59:01,167,pos_1669204741075205167,0.01,2.0,pos
76701,73115,03/12/2022 19:08:46,88,pos_1670094525596553088,0.01,2.0,pos
76702,132084,12/05/2022 17:51:33,1047,pp_1652377893236721047,0.025,2.0,pp
76703,69623,20/11/2022 14:11:05,44,pos_1668953464813566044,0.01,2.0,pos
76704,136228,19/08/2022 15:42:15,845,pp_1660923735169952845,0.025,2.0,pp
76705,10252,11/01/2022 10:34:39,96,pos_1641897279418785096,0.01,2.0,pos
76706,62704,21/10/2022 19:00:58,20,pos_1666378857763419020,0.01,2.0,pos
76707,108883,07/06/2022 15:21:01,2565,pr_1654615261493695565,0.03,0.0,pr
76708,51193,16/11/2022 08:55:02,226,pos_1668588902045674226,0.01,2.0,pos
76709,104536,01/04/2022 12:32:42,572,pr_1648816361542261572,0.03,0.0,pr
76710,31690,11/08/2022 14:43:51,27,pos_1660229031216930027,0.01,2.0,pos
76711,12385,14/02/2022 10:56:10,28,pos_1644836169553163028,0.01,2.0,pos
76712,130799,13/04/2022 11:41:15,203,pp_1649850075248724203,0.025,2.0,pp
76713,6237,21/10/2021 21:43:23,28,pos_1634852602656217028,0.01,2.0,pos
76714,18525,30/04/2022 14:36:49,128,pos_1651329409352114128,0.01,2.0,pos
76715,31534,10/08/2022 12:04:51,252,pos_1660133090645400252,0.01,2.0,pos
76716,68985,18/11/2022 08:07:52,104,pos_1668758871841326104,0.01,2.0,pos
76717,101394,07/02/2022 18:20:29,2070,pr_1644258029101950070,0.03,0.0,pr
76718,16111,04/04/2022 07:36:02,41,pos_1649057762047818041,0.01,2.0,pos
76719,78354,20/12/2022 04:31:35,249,pos_1671510694635719249,0.01,2.0,pos
76720,6273,22/10/2021 07:22:14,76,pos_1634887334040145076,0.01,2.0,pos
76721,40838,01/10/2022 11:29:56,170,pos_1664623795663044170,0.01,2.0,pos
76722,100727,27/01/2022 06:15:50,402,pr_1643264149990905402,0.03,0.0,pr
76723,18071,26/04/2022 07:28:39,71,pos_1650958118735017071,0.01,2.0,pos
76724,66992,09/11/2022 14:20:39,141,pos_1668003639380098141,0.01,2.0,pos
76725,120524,19/12/2022 11:51:11,903,pr_1671450671237233903,0.03,0.0,pr
76726,122817,07/05/2021 19:58:45,1580,pp_1620417524772915580,0.025,2.0,pp
76727,132916,30/05/2022 02:36:35,167,pp_1653878194654496167,0.025,2.0,pp
76728,19354,09/05/2022 09:13:07,48,pos_1652087586939896048,0.01,2.0,pos
76729,105197,12/04/2022 07:06:31,654,pr_1649747191215224654,0.03,0.0,pr
76730,16870,13/04/2022 10:48:26,373,pos_1649846905833832373,0.01,2.0,pos
76731,89550,22/06/2021 05:03:43,731,pr_1624338222918179731,0.03,0.0,pr
76732,42425,08/10/2022 09:03:43,142,pos_1665219823351523142,0.01,2.0,pos
76733,39235,23/09/2022 09:24:43,160,pos_1663925082674271160,,,pos
76734,13165,26/02/2022 13:19:03,213,pos_1645881542545681213,0.01,2.0,pos
76735,57028,25/09/2022 05:29:07,97,pos_1664083747289489097,0.01,2.0,pos
76736,88106,22/05/2021 05:54:51,1842,pr_1621662890604944842,0.03,0.0,pr
76737,56716,06/12/2022 12:31:03,183,pos_1670329862695770183,0.01,2.0,pos
76738,60270,10/10/2022 06:32:01,5,pos_1665383520549372005,0.01,2.0,pos
76739,97622,29/11/2021 12:51:34,390,pr_1638190293563842390,0.03,0.0,pr
76740,49453,08/11/2022 13:46:35,65,pos_1667915194603002065,0.01,2.0,pos
76741,27983,18/07/2022 11:06:56,124,pos_1658142415663303124,0.01,2.0,pos
76742,21066,25/05/2022 08:57:47,283,pos_1653469067435222283,0.01,2.0,pos
76743,15947,02/04/2022 11:22:54,74,pos_1648898573537494074,0.01,2.0,pos
76744,80352,27/12/2022 21:46:18,80,pos_1672177577578484080,0.01,2.0,pos
76745,54247,27/11/2022 14:27:59,225,pos_1669559278520343225,0.01,2.0,pos
76746,47977,02/11/2022 18:10:46,251,pos_1667412646247872251,0.01,2.0,pos
76747,6116,18/10/2021 06:07:08,138,pos_1634537228219846138,0.01,2.0,pos
76748,84393,28/02/2021 15:42:07,1042,pr_1614526927468825042,0.03,0.0,pr
76749,72506,30/11/2022 04:41:11,194,pos_1669783270995014194,0.01,2.0,pos
76750,86291,12/04/2021 13:40:07,970,pr_1618234806865567970,0.03,0.0,pr
76751,77729,18/12/2022 03:48:08,1123232323,pos_1671335288243629198,0.01,2.0,pos
76752,122257,30/03/2021 08:59:04,1350,pp_1617094744019339350,0.025,2.0,pp
76753,86497,17/04/2021 16:32:53,2091,pr_1618677172739516091,0.03,0.0,pr
76754,23237,12/06/2022 02:12:02,137,pos_1654999922104727137,0.01,2.0,pos
76755,29528,28/07/2022 02:06:51,227,pos_1658974010968547227,0.01,2.0,pos
76756,29840,30/07/2022 08:00:50,54,pos_1659168050292434054,0.01,2.0,pos
76757,22670,07/06/2022 11:51:39,154,pos_1654602699452673154,0.01,2.0,pos
76758,93585,11/09/2021 04:26:38,22,pr_1631334398249446022,0.03,0.0,pr
76759,53558,25/11/2022 08:17:57,7,pos_1669364277472783007,0.01,2.0,pos
76760,141129,10/12/2022 19:09:44,2330,pp_1670699383969992330,,,pp
76761,135532,02/08/2022 19:27:12,64,pp_1659468431801799064,0.025,2.0,pp
76762,12805,20/02/2022 09:05:11,116,pos_1645347911247372116,0.01,2.0,pos
76763,76627,14/12/2022 04:17:55,40,pos_1670991474669987040,0.01,2.0,pos
76764,296,26/01/2021 13:52:51,86,pos_1611669170855564086,0.01,2.0,pos
76765,140223,17/11/2022 18:37:18,175,pp_1668710238405203175,0.025,2.0,pp
76766,18331,28/04/2022 10:33:11,370,pos_1651141990512979370,0.01,2.0,pos
76767,67787,13/11/2022 09:36:10,229,pos_1668332169790148229,0.01,2.0,pos
76768,74949,09/12/2022 09:14:18,307,pos_1670577257923493307,0.01,2.0,pos
76769,102892,05/03/2022 09:07:42,1832,pr_1646471261696769832,0.03,0.0,pr
76770,92135,14/08/2021 12:32:16,3044,pr_1628944336358585044,0.03,0.0,pr
76771,49995,11/11/2022 07:48:56,82,pos_1668152936411235082,0.01,2.0,pos
76772,75815,12/12/2022 14:12:36,83,pos_1670854356167171083,0.01,2.0,pos
76773,49521,09/11/2022 13:54:07,64,pos_1668002047311752064,0.01,2.0,pos
76774,58137,30/09/2022 08:23:32,316,pos_1664526212281712316,0.01,2.0,pos
76775,117519,27/10/2022 14:33:20,187,pr_1666881199966294187,0.03,0.0,pr
76776,72621,01/12/2022 03:28:29,105,pos_1669865309131818105,0.01,2.0,pos
76777,93174,03/09/2021 12:03:30,123232323,pr_1630670610213480098,0.03,0.0,pr
76778,107389,16/05/2022 02:39:02,665,pr_1652668741755095665,0.03,0.0,pr
76779,128450,09/02/2022 03:10:08,1792,pp_1644376208212155792,0.025,2.0,pp
76780,75852,12/12/2022 12:00:12,249,pos_1670846412185977249,0.01,2.0,pos
76781,60907,13/10/2022 11:39:06,113,pos_1665661145526324113,0.01,2.0,pos
76782,82224,08/01/2021 20:28:30,3237,pr_1610137709875669237,0.03,0.0,pr
76783,115461,22/09/2022 04:32:29,626,pr_1663821149237678626,0.03,0.0,pr
76784,84335,26/02/2021 21:09:06,2012,pr_1614373746285977012,0.03,0.0,pr
76785,23219,12/06/2022 20:19:17,340,pos_1655065156559555340,0.01,2.0,pos
76786,102563,01/03/2022 10:52:40,277,pr_1646131960155368277,0.03,0.0,pr
